channel1,,,,,,,,channel 2,,,,,,,,channel 3,,,,,,,,channel 4,,,,,,,,channel 5,,,,,,,,channel 6,,,,,,,,channel 7,,,,,,,,channel 8,,,,,,,,,,,,,,
mx_peak,mean,peak_ratio,median,integral,mean moobility,mean_complexity,activity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,Gesture,1,2,3,4,5,6
0.682178865,0.256927057,0.424878275,1.092339769,1.068274565,1.094161065,0.930691676,0.023106957,0.584179209,0.228982012,0.303914223,0.907146651,0.952149126,0.99776305,1.019060695,0.023343248,0.867563782,0.257738686,0.456091616,1.106920608,1.071759364,0.959360125,0.936519042,0.029978806,0.968388867,0.31892666,1,1.454514669,1.326192187,0.861612535,0.996554433,0.057994328,0.559943852,0.19238368,0.287333057,0.821323316,0.799960628,1.002769414,1.06002935,0.018762116,0.542164486,0.170283568,0.193203918,0.637481441,0.708070176,1.016043279,1.079201586,0.014703572,0.604229724,0.215030593,0.28854539,0.779962288,0.894126589,1.054853839,1.089702443,0.01817541,0.905699782,0.28365568,0.345629333,1.200311257,1.179467366,1.013436693,0.888240775,0.037150168,3,0,0,1,0,0,0
0.224496281,0.077063862,0.170013154,0.591194435,0.624178132,0.902652528,1.044076822,0.001849094,0.25094408,0.114038897,0.28766884,0.988285222,0.923607223,1.287449618,0.996211176,0.0015923,0.465720358,0.151810067,0.382550965,1.270790285,1.229698299,0.938302222,0.991386967,0.005265528,0.510715084,0.179075303,0.61821915,1.572776787,1.450613467,0.876657983,1.046720651,0.010249473,0.424989396,0.127142498,0.492438555,0.820920866,1.029913624,0.775842485,0.999681491,0.007770994,0.219964411,0.089457894,0.240604435,0.741824188,0.724616701,1.11343937,1.066896816,0.001517276,0.560345679,0.152200361,1,1.211192799,1.232885141,0.98414338,0.861602075,0.006679317,0.247753955,0.096865686,0.317683193,0.803015419,0.784487413,1.121512414,0.993424002,0.001991934,4,0,0,0,1,0,0
0.782385067,0.262510408,0.384186201,1.449793214,1.431643039,0.840974425,1.060500182,0.029278979,0.881993618,0.229285489,0.718522521,1.150349191,1.250530547,0.77378525,1.001015423,0.023835791,0.496693873,0.221480675,0.227295803,1.27933486,1.208016976,0.996989069,1.127022219,0.011480713,0.336552733,0.126514121,0.135339718,0.655673344,0.690056353,1.000755512,0.944627353,0.004864266,0.253197818,0.096697978,0.171596354,0.502227194,0.527410832,1.069865451,0.936815566,0.002262274,0.1869874,0.078769145,0.126482404,0.399105925,0.429608873,1.186114951,0.941758363,0.00126364,0.233481496,0.119563023,0.143778782,0.667081999,0.652028453,1.28785774,1.084073259,0.001934643,1,0.331962475,1,1.896434274,1.810704927,0.843657602,0.904187635,0.0478519,5,0,0,0,0,1,0
0.782385067,0.262510408,0.384186201,1.449793214,1.431643039,0.840974425,1.060500182,0.029278979,0.881993618,0.229285489,0.718522521,1.150349191,1.250530547,0.77378525,1.001015423,0.023835791,0.496693873,0.221480675,0.227295803,1.27933486,1.208016976,0.996989069,1.127022219,0.011480713,0.336552733,0.126514121,0.135339718,0.655673344,0.690056353,1.000755512,0.944627353,0.004864266,0.253197818,0.096697978,0.171596354,0.502227194,0.527410832,1.069865451,0.936815566,0.002262274,0.1869874,0.078769145,0.126482404,0.399105925,0.429608873,1.186114951,0.941758363,0.00126364,0.233481496,0.119563023,0.143778782,0.667081999,0.652028453,1.28785774,1.084073259,0.001934643,1,0.331962475,1,1.896434274,1.810704927,0.843657602,0.904187635,0.0478519,6,0,0,0,0,0,1
0.031446335,0.013401165,0.103880578,0.449532477,0.443818965,0.937362193,0.943842198,2.48E-05,0.076685512,0.035783081,0.227839521,1.208670072,1.185185843,0.953557319,0.92720048,0.00022575,0.236037382,0.111190906,1,3.620141499,3.682550595,0.992035058,1.025872041,0.001774303,0.034712365,0.018910292,0.141596295,0.641700008,0.626301079,1.142448851,1.012090633,3.27E-05,0.022652598,0.011075123,0.094343989,0.371614871,0.366748876,1.060495586,1.059845351,1.36E-05,0.038956265,0.016919695,0.093209976,0.539354328,0.560280677,0.955548253,1.002646079,4.04E-05,0.042316535,0.022602275,0.076097868,0.778117491,0.748431163,0.968453882,0.903359013,6.45E-05,0.021968851,0.011674569,0.069795551,0.390869254,0.386682802,0.990098859,1.125144205,1.48E-05,1,1,0,0,0,0,0
1,0.264949128,1,1.740364063,1.724890017,0.841677724,0.989856005,0.045065235,0.162891555,0.067459937,0.140586257,0.400590081,0.43913559,1.277421135,0.940652158,0.000936903,0.446175758,0.184063919,0.218965965,1.138754798,1.198129717,1.217347736,0.991167918,0.007224143,0.280704334,0.099098079,0.150707818,0.696905915,0.645100028,0.911707423,1.054464402,0.004259647,0.277830731,0.09527542,0.222116093,0.633098161,0.620238936,1.094499942,1.010224268,0.003563654,0.330417012,0.104832459,0.223384184,0.680209599,0.682479088,0.876515291,1.058524189,0.005766637,1,0.304373093,0.430511111,2.030761137,1.981463733,0.832984663,0.973905711,0.060764866,0.487233998,0.108840936,0.454555786,0.679316246,0.708562891,0.947846084,0.98120535,0.006971402,2,0,1,0,0,0,0
0.849872246,0.201394495,0.737225815,1.167726242,1.487650817,0.864576711,0.979179753,0.048954726,0.810965786,0.213244871,0.281526216,1.410786113,1.575146413,0.849068822,0.987369302,0.043282549,0.432464095,0.156013966,0.349988703,1.593111416,1.152345113,1.214688351,0.969422983,0.007630539,0.090264596,0.030713871,0.035697172,0.336663313,0.226851634,1.245142955,1.015743215,0.000312126,0.108564118,0.035426509,0.048176907,0.397571737,0.261676229,1.100391008,1.029414397,0.000681113,0.151618929,0.046596323,0.082715651,0.426056253,0.344180232,1.024946455,1.090857889,0.001282604,0.763672001,0.173925175,0.554035146,1.192589685,1.284728674,0.847109268,0.963122881,0.034242412,0.918499816,0.225730391,1,1.47549524,1.66742089,0.854076429,0.964889581,0.059772299,3,0,0,1,0,0,0
0.216560928,0.041804268,0.216560928,0.276289036,0.313300706,1.013955029,0.994048895,0.001458843,0.265850975,0.061737372,0.253615497,0.601007291,0.462686612,1.098581446,1.023880715,0.002048771,1,0.227138057,1,1.977635459,1.702206217,1.065589763,0.954789058,0.035581909,1,0.168958122,0.87285467,1.180986269,1.266288831,0.916989486,0.961089062,0.035774991,0.83665146,0.249433287,0.83341627,1.958110839,1.869427908,0.983411208,1.053786898,0.06012661,1,0.158441582,0.368510691,1.130650421,1.187466611,1.017936284,1.00601333,0.031480918,0.547770048,0.116960207,0.519998179,0.616419402,0.876562039,0.928929349,0.96201992,0.015989331,0.238751185,0.0429735,0.223332487,0.258901283,0.322061076,0.974607434,1.044372122,0.00199017,4,0,0,0,1,0,0
0.354752911,0.093783811,0.144703787,0.937315121,0.953208569,0.902788621,0.98237016,0.005919692,0.184377216,0.064598934,0.257264337,0.579579916,0.65652909,1.089560716,0.988455793,0.001379938,0.593708397,0.188109504,1,1.939487301,1.911785721,1.206872723,1.06141328,0.008920894,0.336556596,0.121236794,0.288121513,1.417191833,1.232182397,0.957166459,1.067729122,0.006799204,0.524892835,0.160208906,0.642065587,1.555321372,1.628342919,0.86597106,1.09089862,0.016978006,0.201827721,0.066854334,0.114852445,0.685681768,0.679477566,1.057899513,0.993360055,0.001813264,0.179162068,0.062860162,0.195600822,0.626835225,0.638874243,1.018310702,0.873757653,0.001416655,0.129607417,0.02947727,0.204559977,0.258587464,0.299599495,0.901430205,0.942015317,0.000556722,5,0,0,0,0,1,0
0.539035109,0.135241706,0.358440812,0.91987313,0.913995665,0.843093994,0.981569606,0.014240095,0.330206899,0.091378268,0.123470334,0.539572162,0.617527037,1.008613315,0.914955991,0.003832938,0.307511304,0.134856099,0.152432689,0.884737273,0.911249114,1.528034643,0.998582406,0.002376844,0.106819477,0.041598888,0.053365684,0.277257691,0.281120382,1.317332888,1.040888325,0.000391292,0.437428746,0.091344511,0.175399452,0.571153287,0.617313687,0.864412739,1.016837232,0.005697415,0.81122395,0.213543148,0.29148757,1.656925939,1.443179363,0.803957008,0.980369489,0.035454473,0.62308004,0.203047236,0.498650976,1.260547932,1.372236781,0.805655759,1.060337942,0.032186347,1,0.27275842,1,1.889932586,1.843377971,0.828899655,1.006459008,0.062146733,6,0,0,0,0,0,1
0.030114982,0.01500403,0.132422656,0.503783956,0.492222894,0.900298637,1.010923763,3.38E-05,0.09978892,0.038546421,0.326201791,1.292985892,1.264688321,0.924908398,0.909642236,0.000273487,0.225448425,0.110297669,1,3.611802453,3.618294644,0.973468659,1.072163949,0.00167424,0.04607242,0.020758646,0.151686229,0.666466307,0.680988095,1.034613625,1.072756509,5.83E-05,0.022951769,0.012233195,0.07982639,0.398524722,0.401323237,1.051310387,1.06073051,1.81E-05,0.026789123,0.014047847,0.109958119,0.458951158,0.460862449,0.944118443,0.920035482,2.48E-05,0.038192719,0.02199246,0.153376818,0.716312493,0.721469857,1.203262385,1.011092505,3.98E-05,0.028895131,0.010977332,0.052315631,0.351173019,0.360150504,0.968019466,0.942655047,1.89E-05,1,1,0,0,0,0,0
0.879825716,0.139551708,0.793885147,0.996350985,1.379084153,0.719354988,1.084106651,0.029919637,1,0.144532239,1,1.141511679,1.428258553,0.76290941,0.98336115,0.028512842,0.351835413,0.135035218,0.349060195,2.451744084,1.33429015,1.378558083,1.031188717,0.003898097,0.06538817,0.024918869,0.037388837,0.450740028,0.246219201,1.445564962,0.914935425,0.000139193,0.069812525,0.024004627,0.045061889,0.397939751,0.237198224,1.146485374,1.008368246,0.000198972,0.08094079,0.029557155,0.036741202,0.449979917,0.29206835,1.024403892,0.940313741,0.000377324,0.600855886,0.122731561,0.307954047,1.223127373,1.212835949,0.773819112,1.042462647,0.015102495,0.971896995,0.189231204,0.539254002,0.888606184,1.87004542,0.748904179,0.995263423,0.048388872,2,0,1,0,0,0,0
0.134023013,0.03756954,0.049469527,0.301455427,0.313818141,1.025096681,1.048436083,0.000714739,0.166724041,0.056195694,0.083869954,0.462836281,0.469403679,1.301127606,0.988562854,0.000899754,0.761219797,0.227713883,0.352806201,1.735459384,1.902109058,1.034001593,0.997412696,0.023331129,0.424015999,0.137857714,0.255222077,1.231073345,1.151601555,0.887719332,1.044065371,0.013458032,1,0.269811583,1,2.519173037,2.253915442,0.877036137,1.052449864,0.061739959,0.391193248,0.102116404,0.236508275,0.829982333,0.853033967,0.861062736,0.933985123,0.008885906,0.338602624,0.089593649,0.128210121,0.653444575,0.748407688,0.931090984,0.938474675,0.006165272,0.183967469,0.036837206,0.056545836,0.266575618,0.307710472,1.082864931,0.996613332,0.001048216,3,0,0,1,0,0,0
0.382862358,0.104646974,0.548889792,1.129546309,1.307721197,0.845603461,1.019440162,0.008975475,0.194248177,0.071303877,0.39258672,0.855632409,0.891001882,1.086710735,1.062922802,0.001941527,0.43700629,0.157185716,1,2.19672237,1.964066771,1.399924612,0.974942952,0.004582745,0.25376808,0.065923419,0.365607132,0.78281384,0.823772521,0.934725461,0.93049545,0.002333084,0.411891024,0.126202805,0.614926211,1.58840817,1.577093596,0.853281111,1.079001089,0.010153665,0.200178896,0.051024065,0.172740399,0.646109695,0.637554479,0.914047266,1.010453676,0.00131911,0.118399749,0.037891354,0.198019481,0.494936439,0.473477104,1.051878182,1.021170419,0.00050196,0.133521472,0.026033541,0.073459721,0.305830767,0.32531245,0.913829172,0.90157345,0.000486693,4,0,0,0,1,0,0
0.236701667,0.067663986,0.163880126,0.426700254,0.579256412,0.821514355,0.910647122,0.003485338,0.082494043,0.041820131,0.058027612,0.352769985,0.358008377,1.501101452,1.02878516,0.000186514,0.278244021,0.116835641,0.140860661,0.914714207,1.000094882,1.300847057,0.994400069,0.002544515,0.113058597,0.042146762,0.074401507,0.334783342,0.360805063,1.143967289,0.98069498,0.000505127,0.378052937,0.123048655,0.122998437,1.04254615,1.053389923,0.903847049,0.871662519,0.008238027,0.645435855,0.224639901,0.521212558,2.211051237,1.923152749,0.814387761,1.093040763,0.029677652,0.402706265,0.137212333,0.486387471,1.138435614,1.174685612,0.80404636,1.098845236,0.012276745,0.827953616,0.181129978,1,1.57899921,1.550606983,0.710288678,1.021924152,0.027368378,5,0,0,0,0,1,0
0.236701667,0.067663986,0.163880126,0.426700254,0.579256412,0.821514355,0.910647122,0.003485338,0.082494043,0.041820131,0.058027612,0.352769985,0.358008377,1.501101452,1.02878516,0.000186514,0.278244021,0.116835641,0.140860661,0.914714207,1.000094882,1.300847057,0.994400069,0.002544515,0.113058597,0.042146762,0.074401507,0.334783342,0.360805063,1.143967289,0.98069498,0.000505127,0.378052937,0.123048655,0.122998437,1.04254615,1.053389923,0.903847049,0.871662519,0.008238027,0.645435855,0.224639901,0.521212558,2.211051237,1.923152749,0.814387761,1.093040763,0.029677652,0.402706265,0.137212333,0.486387471,1.138435614,1.174685612,0.80404636,1.098845236,0.012276745,0.827953616,0.181129978,1,1.57899921,1.550606983,0.710288678,1.021924152,0.027368378,6,0,0,0,0,0,1
0.02053862,0.010205481,0.231185521,0.646003885,0.622270552,0.992449203,1.030714511,1.33E-05,0.080356544,0.028423766,1,1.681259609,1.733784756,0.844142626,0.98314016,0.000116653,0.073633696,0.031104992,0.916337272,1.813861406,1.89696438,0.908661412,1.08769147,0.000153686,0.025656528,0.012767181,0.186151717,0.820397279,0.778643982,1.004805452,0.945626097,1.61E-05,0.026273198,0.01377007,0.163438252,0.86563339,0.839799512,1.112831445,1.067608237,1.54E-05,0.029590052,0.01359826,0.080144344,0.813646862,0.829159774,0.827913456,0.931334999,2.75E-05,0.020436459,0.011106994,0.235148675,0.701528055,0.677385652,1.103987106,0.954002925,1.09E-05,0.015917938,0.010199468,0.19072909,0.657669515,0.621991392,1.205209301,0.9998816,7.53E-06,1,1,0,0,0,0,0
0.931791065,0.283146998,0.931791065,1.210306783,1.157390069,0.93828823,0.98496814,0.059924519,1,0.15614137,1,0.52279228,0.638213956,0.924589176,0.866146847,0.022185886,1,0.263578468,0.811873418,0.994670112,1.077363293,1.026789015,1.00697148,0.047735592,1,0.23666454,0.723414269,0.938183808,0.967373674,0.850025048,0.99866905,0.046437516,0.450012889,0.180083703,0.259983207,0.846715487,0.736095975,1.157618332,0.983302683,0.013151301,0.739288943,0.258625415,0.484826608,0.938003727,1.057088077,1.183820979,0.985435702,0.025987179,1,0.273689795,0.483457241,1.298156071,1.118726501,0.941342286,1.200015533,0.054265477,1,0.305253703,0.899059091,1.251171731,1.247748455,0.977526935,0.974490565,0.074456267,2,0,1,0,0,0,0
0.81347548,0.218292431,1,1.796432013,1.745074775,0.812374827,0.884811399,0.03213002,0.213308956,0.074123104,0.239988549,0.588111107,0.592523808,1.175014756,0.921332266,0.001506039,0.286850786,0.069602187,0.098606045,0.496182927,0.556367082,1.077794894,1.090359428,0.001884556,0.183887145,0.056245868,0.140727472,0.464614891,0.449629563,0.981573591,1.031196618,0.001284784,0.621084042,0.203366957,0.358780173,1.767066923,1.625734721,0.921051851,1.053468881,0.018632383,0.614036291,0.230432846,0.28308485,1.803551615,1.841964979,1.192120254,0.963678997,0.013818706,0.218866952,0.08088656,0.168462412,0.659916049,0.646609649,1.04817467,1.002072317,0.002430738,0.307294632,0.067812082,0.27727516,0.424124475,0.542095423,0.791895157,1.053080094,0.003734438,3,0,0,1,0,0,0
0.09963001,0.041385325,0.060966746,0.220926412,0.24153448,1.075413901,1.0159032,0.000610292,0.201320463,0.094165153,0.173546667,0.524117336,0.549566294,1.140309208,0.989483862,0.002341328,0.343610402,0.138896366,0.288562849,0.791168484,0.810638968,1.058796795,1.044230705,0.007191396,0.813521926,0.251946074,0.316863768,1.562139765,1.470472605,0.882748448,0.997200053,0.039605362,1,0.349065216,1,2.211308753,2.037285634,0.880271652,0.996843066,0.059309344,1,0.354240945,0.286092662,1.949318679,2.067411888,1.06689338,0.989034079,0.045691351,0.237198124,0.082699721,0.123886727,0.430395418,0.482666631,0.945553339,0.985391445,0.003343512,0.153990033,0.058327993,0.040169773,0.310625152,0.3404235,0.950013275,0.98191359,0.001779096,4,0,0,0,1,0,0
0.637004167,0.122646166,0.109777664,0.84658167,1.005068541,0.899274457,0.993127126,0.013086851,0.364196766,0.091408946,0.09750683,0.753142158,0.749059443,1.004308733,1.117606539,0.003171861,0.54687582,0.185594051,0.481177621,1.610309654,1.520905082,1.043557021,1.001530755,0.014689953,0.671638662,0.209153094,1,1.894409067,1.714009971,0.888685915,1.029153166,0.025550464,0.635106059,0.19693738,0.286104131,1.745527213,1.613881017,1.020775185,0.990940383,0.016906561,0.631755458,0.111918181,0.138811549,0.704071955,0.917045076,0.897364013,0.800432681,0.012999851,0.079359027,0.028951163,0.037653617,0.236546342,0.237234715,1.284166864,0.944705129,0.000196545,0.095063743,0.029629051,0.046699163,0.209411941,0.242796155,0.961867813,1.122504221,0.000399605,5,0,0,0,0,1,0
0.760231283,0.32229636,0.42911378,1.641050979,1.476546488,1.025759649,1.018826996,0.032454072,0.411372944,0.128519953,0.164675217,0.525018588,0.588656414,0.991890227,1.023217096,0.005915891,0.73871735,0.116075808,0.100494626,0.464363314,0.531390979,0.836799671,1.037594314,0.007542213,0.340044732,0.114795048,0.128141217,0.503030794,0.525757655,1.154908528,1.039034074,0.003549309,0.817096234,0.2993124,0.417309044,1.443228239,1.371182076,1.098849185,1.047573481,0.021708934,0.964406453,0.396253099,1,1.862312321,1.815281221,1.139083843,1.005659734,0.037346325,0.566336628,0.192943086,0.459062268,0.827703538,0.88392021,0.936360603,0.883199812,0.017429112,0.658719236,0.176207572,0.326353014,0.733292227,0.807264958,0.816348294,0.944894493,0.018965773,6,0,0,0,0,0,1
0.039582404,0.016052838,0.091449842,0.62666689,0.45145249,1.14786826,1.029757069,4.43E-05,0.143083383,0.053588592,0.265130467,2.060040032,1.507064675,1.098854445,1.194891349,0.00066344,0.2899861,0.060980287,1,1.953074036,1.714468954,0.994857654,0.911616087,0.002270147,0.217597079,0.038549013,0.398501991,0.807490598,1.083658896,0.788634045,0.973869738,0.001606698,0.23856387,0.060318589,0.178015147,0.798168271,1.696531499,0.751369352,1.046375081,0.00411147,0.161395508,0.027864261,0.365854919,0.670114402,0.783681246,0.670708777,0.878933515,0.000933006,0.035821049,0.015183658,0.086829559,0.60804926,0.427011557,1.281076646,0.94496139,3.55E-05,0.034487815,0.01195219,0.117460013,0.476396511,0.336130683,1.266630822,1.019595771,2.44E-05,1,1,0,0,0,0,0
0.506508879,0.17040281,1,1.743640394,1.673804217,0.809699701,1.021816194,0.016980373,0.165446094,0.072187323,0.151768798,0.726394959,0.708992688,1.324877093,0.977546763,0.000755271,0.321946653,0.075452578,0.133482949,0.607326513,0.741098412,0.972803558,0.816069955,0.003009783,0.247188539,0.05217877,0.069806337,0.437885189,0.512513092,0.880044454,0.894250305,0.001652577,0.41656816,0.18007728,0.372056642,2.052482052,1.7687911,0.975241204,1.145373489,0.009387293,0.402633922,0.152333272,0.235678727,1.398865651,1.496130113,1.169745979,1.046403212,0.004997448,0.142884734,0.06652825,0.100192759,0.693369254,0.653452079,1.04758176,1.047097831,0.001264151,0.242529221,0.045327892,0.069090036,0.340035988,0.445218299,0.820006251,1.051442252,0.001470841,2,0,1,0,0,0,0
0.137552191,0.037648764,0.07656327,0.212301799,0.231182027,0.998151207,0.93736868,0.000440758,0.223745077,0.090185323,0.139348456,0.479588456,0.553796714,1.187501761,0.998213386,0.001563779,0.366245963,0.135408875,0.21622623,0.79053572,0.831505896,1.01576499,0.989414022,0.004886644,0.558948193,0.245478658,0.312770111,1.686473441,1.507497196,0.884501204,1.056621081,0.024983059,0.804303807,0.333938951,0.645385702,2.183068385,2.050711288,0.867391622,0.986419946,0.040958895,0.930690999,0.358826732,1,2.075146519,2.203347406,1.098178173,0.974788155,0.029181124,0.206341908,0.0650889,0.208028311,0.361245043,0.399690615,0.898864956,1.001360449,0.001719297,0.102001629,0.036194721,0.109597739,0.211640637,0.222268858,1.049646086,1.055814282,0.000427856,3,0,0,1,0,0,0
0.534473923,0.144399917,0.267829931,1.142422623,1.107027562,0.872571662,1.0174339,0.015417741,0.170814914,0.085343015,0.123982414,0.713188665,0.654183224,1.569669781,1.109107775,0.000927605,0.557246458,0.156491116,0.629207345,1.253521664,1.199650041,1.089289631,0.973788255,0.008327387,0.743184093,0.21441693,1,1.823658885,1.643786388,0.81076755,1.096200399,0.023652306,0.546951193,0.220135762,0.666725796,1.788633167,1.687596491,1.070217086,1.115244312,0.012950578,0.568750817,0.141111519,0.328430005,0.69912877,1.081408743,0.724320136,0.9653715,0.015594285,0.248150029,0.036056474,0.297895309,0.248713072,0.276394589,0.944819813,0.826540692,0.000948942,0.226547502,0.045650446,0.228686688,0.330733155,0.349952963,0.918344341,0.896313166,0.001580182,4,0,0,0,1,0,0
1,0.319445881,1,1.718292202,1.620181752,0.81933611,0.994865022,0.045868855,0.262187767,0.112077145,0.12773011,0.503547847,0.56843217,1.080077602,0.936954342,0.002736826,0.204410107,0.100992687,0.131758792,0.510702071,0.512183409,1.431239633,1.051638316,0.00114209,0.284443716,0.101127701,0.071688,0.492154375,0.512816237,1.09949005,0.986082745,0.002283478,0.574542044,0.257924603,0.531643808,1.311107867,1.308121726,0.996013956,1.040399581,0.016734376,0.773901812,0.344451121,0.763767456,1.751184492,1.746708738,0.966280688,1.087728357,0.029307791,0.503034062,0.150073127,0.233963852,0.784643833,0.761128978,0.836678343,0.9214859,0.011564039,0.673262842,0.191351032,0.346699046,0.928367313,0.97042699,0.770883617,0.980845739,0.021306292,5,0,0,0,0,1,0
